Reparto,Classe,Categoria,Codice,Descrizione,Valore,Mese,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Anno
HSKHOTEL,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,5.1431,06,LT,LT,1.0,0.8144,7,2024
HSKHOTEL,PULIZIA - ,DETERGEN - ,PUL.DET.00011,AMMORBIDENTE 5KG,12.0152,06,PZ,PZ,1.0,6.3359,2,2024
HSKHOTEL,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,49.7778,06,PZ,PZ,1.0,7.7402,7,2024
HSKHOTEL,PULIZIA - ,STRPULIZ - ,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,27.0,06,CF,CF,1.0,4.5,6,2024
HSKHOTEL,PULIZIA - ,STRPULIZ - ,PUL.STR.00031,SCOPA VILEDA,14.3725,06,PZ,PZ,1.0,2.9996,5,2024
HSKHOTEL,PULIZIA - ,STRPULIZ - ,PUL.STR.00033,BUSTE TRASPARENTI CON ZIP 55X83 200PZ,14.0,06,PZ,PZ,1.0,0.175,80,2024
HSKHOTEL,VARIE - ,CARTBUSA - ,VAR.CAR.00002,BUSTE SPAZZATURA 55X65 20KG,198.2353,06,CT,CT,1.0,39.6471,5,2024
HSKHOTEL,VARIE - ,CARTBUSA - ,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,122.8,06,CT,CT,1.0,35.5953,3,2024
HSKHOTEL,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,362.6508,06,PZ,PZ,1.0,0.2491,1517,2024
HSKHOTEL,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,60.7268,06,PZ,PZ,1.0,1.2059,53,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00002,PANTOFOLE,20.8,06,PZ,PZ,1.0,0.65,32,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00003,VANITY SET,54.78,06,PZ,PZ,1.0,0.165,332,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,79.5,06,PZ,PZ,1.0,0.0809,530,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00006,DOCCIA SHAMPOO AMALFI COAST 30ML,14.7,06,PZ,PZ,1.0,0.7,21,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00007,SAPONETTE AMALFI COAST 15GR,117.1026,06,PZ,PZ,1.0,0.2913,402,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00013,BICCHIERI KRISTAL IMBUST 25CL 20CFX40PZ,4.914,06,PZ,PZ,1.0,0.0726,130,2024
HSKHOTEL,VARIE - ,CORTGEN - ,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,371.5681,06,PZ,PZ,1.0,0.3889,1550,2024
HSKHOTEL,VARIE - ,CORTPERS - ,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,27.95,06,PZ,PZ,1.0,0.0543,215,2024
HSKHOTEL,VARIE - ,MONOUSO - ,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,58.0464,06,CF,CF,1.0,0.4954,87,2024
HSKHOTEL,VARIE - ,MONOUSO - ,VAR.MON.00004,ASCIUGAMANO XDISTR. PIEGA A Z TORK X21PZ,24.423,06,PZ,PZ,1.0,1.6472,42,2024
HSKHOTEL,VARIE - ,MONOUSO - ,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,80.5713,06,CF,CF,1.0,5.5827,19,2024
HSKHOTEL,VARIE - ,MONOUSO - ,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,4.5,06,CF,CF,1.0,4.5,1,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00009,ACQUA FRIZZANTE SVEVA 50CLX24PZ,7.8721,09,BT,BT,1.0,0.1229,48,2024
IMBARCAZ,BEVERAGE - ,BIRRE - ,BEV.BIR.00003,BIRRA NASTRO AZZURRO 33CL X 24 LATTINA,15.5,09,BT,BT,1.0,0.6458,24,2024
IMBARCAZ,VARIE - ,MONOUSO - ,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),3.4,09,CF,CF,1.0,0.85,4,2024
IMBARCAZ,VARIE - ,MONOUSO - ,VAR.MON.00027,BICCHIERI PLASTICA BIANCHI 8CL 1CFX100PZ,2.0,09,CF,CF,1.0,1.0,2,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,7.086,05,BT,BT,1.0,0.1496,60,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,9.0175,05,BT,BT,1.0,0.15,60,2024
IMBARCAZ,BEVERAGE - ,APERITIV - ,BEV.APE.00003,APEROL,21.8884,05,LT,CL,100.0,10.9442,2,2024
IMBARCAZ,BEVERAGE - ,VINBOLL - ,BEV.BOL.00001,PROSECCO TERRA SERENA 75CL X 6,10.1549,05,BT,CL,0.75,5.7589,2,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,2.04,05,PZ,PZ,1.0,2.503,1,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00018,ANTICALCARE VIAKAL 470MLX10PZ,1.3636,05,PZ,PZ,1.0,1.3636,1,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00028,SYD WC GEL 750MLX12PZ,0.5094,05,PZ,PZ,1.0,0.5094,1,2024
IMBARCAZ,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,3.6444,05,PZ,PZ,1.0,1.9254,2,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00009,ACQUA FRIZZANTE SVEVA 50CLX24PZ,23.6161,08,BT,BT,1.0,0.1229,144,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00010,ACQUA NATURALE LILIA 50CLX24PZ,27.5524,08,BT,BT,1.0,0.164,168,2024
IMBARCAZ,BEVERAGE - ,APERITIV - ,BEV.APE.00003,APEROL,10.9442,08,LT,CL,100.0,10.9442,1,2024
IMBARCAZ,BEVERAGE - ,BIRRE - ,BEV.BIR.00003,BIRRA NASTRO AZZURRO 33CL X 24 LATTINA,17.92,08,BT,BT,1.0,0.6458,24,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00005,DETERGENTE SYD VETRI 750MLX12PZ,1.6768,08,PZ,PZ,1.0,2.3411,1,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,4.08,08,PZ,PZ,1.0,2.503,2,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00018,ANTICALCARE VIAKAL 470MLX10PZ,1.3636,08,PZ,PZ,1.0,1.3636,1,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00028,SYD WC GEL 750MLX12PZ,0.5094,08,PZ,PZ,1.0,0.5094,1,2024
IMBARCAZ,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,5.9178,08,PZ,PZ,1.0,0.2491,24,2024
IMBARCAZ,VARIE - ,CARTBUSA - ,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,7.623,08,PZ,PZ,1.0,3.7585,2,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,12.0416,06,BT,BT,1.0,0.1496,84,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,25.2117,06,BT,BT,1.0,0.15,168,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00009,ACQUA FRIZZANTE SVEVA 50CLX24PZ,7.872,06,BT,BT,1.0,0.1229,48,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00010,ACQUA NATURALE LILIA 50CLX24PZ,11.808,06,BT,BT,1.0,0.164,72,2024
IMBARCAZ,BEVERAGE - ,APERITIV - ,BEV.APE.00003,APEROL,21.8884,06,LT,CL,100.0,10.9442,2,2024
IMBARCAZ,BEVERAGE - ,BIRRE - ,BEV.BIR.00003,BIRRA NASTRO AZZURRO 33CL X 24 LATTINA,17.92,06,BT,BT,1.0,0.6458,24,2024
IMBARCAZ,BEVERAGE - ,VINBOLL - ,BEV.BOL.00001,PROSECCO TERRA SERENA 75CL X 6,11.325,06,BT,CL,0.75,5.7589,2,2024
IMBARCAZ,FOOD - ,MONODOLC - ,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,2.5905,06,KG,KG,1.0,2.7154,1,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,4.08,06,PZ,PZ,1.0,2.503,2,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00018,ANTICALCARE VIAKAL 470MLX10PZ,1.3636,06,PZ,PZ,1.0,1.3636,1,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00028,SYD WC GEL 750MLX12PZ,0.5094,06,PZ,PZ,1.0,0.5094,1,2024
IMBARCAZ,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,3.7201,06,PZ,PZ,1.0,1.9254,2,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00009,ACQUA FRIZZANTE SVEVA 50CLX24PZ,19.6795,07,BT,BT,1.0,0.1229,120,2024
IMBARCAZ,BEVERAGE - ,ACQUA - ,BEV.ACQ.00010,ACQUA NATURALE LILIA 50CLX24PZ,19.6802,07,BT,BT,1.0,0.164,120,2024
IMBARCAZ,BEVERAGE - ,BIRRE - ,BEV.BIR.00003,BIRRA NASTRO AZZURRO 33CL X 24 LATTINA,17.5,07,BT,BT,1.0,0.6458,24,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,6.12,07,PZ,PZ,1.0,2.503,3,2024
IMBARCAZ,PULIZIA - ,DETERGEN - ,PUL.DET.00028,SYD WC GEL 750MLX12PZ,1.0188,07,PZ,PZ,1.0,0.5094,2,2024
HSKRES,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,3.6737,06,LT,LT,1.0,0.8144,5,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00011,AMMORBIDENTE 5KG,6.0076,06,PZ,PZ,1.0,6.3359,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,14.2222,06,PZ,PZ,1.0,7.7402,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,5.8823,06,PZ,PZ,1.0,4.5989,2,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,2.601,06,CF,CF,1.0,0.9905,9,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,50.6,06,CF,CF,1.0,1.2391,44,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,14.8802,06,PZ,PZ,1.0,1.9254,8,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00002,BUSTE SPAZZATURA 55X65 20KG,39.6471,06,CT,CT,1.0,39.6471,1,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,156.3439,06,PZ,PZ,1.0,0.2491,654,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,24.0616,06,PZ,PZ,1.0,1.2059,21,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,22.5,06,PZ,PZ,1.0,0.0809,150,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,107.8746,06,PZ,PZ,1.0,0.3889,450,2024
HSKRES,VARIE - ,CORTPERS - ,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,45.5,06,PZ,PZ,1.0,0.0543,350,2024
HSKRES,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,5.4808,07,LT,LT,1.0,0.8144,7,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00011,AMMORBIDENTE 5KG,6.0076,07,PZ,PZ,1.0,6.3359,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,7.2727,07,PZ,PZ,1.0,7.7402,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,8.8233,07,PZ,PZ,1.0,4.5989,3,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00036,BUSTINE DETERSIVO LIQUIDO 50GR,48.0,07,PZ,PZ,1.0,0.4,120,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00037,BUSTINE AMMORBIDENTE 50ML,10.85,07,PZ,PZ,1.0,0.35,31,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,16.177,07,PZ,PZ,1.0,1.6177,10,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,50.8852,07,CF,CF,1.0,0.9905,69,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,73.6,07,CF,CF,1.0,1.2391,64,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,4.5,07,CF,CF,1.0,4.5,1,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,172.3923,07,PZ,PZ,1.0,0.2491,702,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,80.2886,07,PZ,PZ,1.0,1.2059,67,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,114.6,07,PZ,PZ,1.0,0.0809,764,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,580.3233,07,PZ,PZ,1.0,0.3889,1526,2024
HSKRES,VARIE - ,CORTPERS - ,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,27.95,07,PZ,PZ,1.0,0.0543,215,2024
HSKRES,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,20.8283,08,LT,LT,1.0,0.8144,26,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,4.08,08,PZ,PZ,1.0,2.503,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00011,AMMORBIDENTE 5KG,6.117,08,PZ,PZ,1.0,6.3359,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,14.7878,08,PZ,PZ,1.0,7.7402,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,21.1761,08,PZ,PZ,1.0,4.5989,6,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00036,BUSTINE DETERSIVO LIQUIDO 50GR,27.6,08,PZ,PZ,1.0,0.4,69,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00037,BUSTINE AMMORBIDENTE 50ML,4.9,08,PZ,PZ,1.0,0.35,14,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,6.4708,08,PZ,PZ,1.0,1.6177,4,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,59.8718,08,CF,CF,1.0,0.9905,73,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,64.4,08,CF,CF,1.0,1.2391,56,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,4.5,08,CF,CF,1.0,4.5,1,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00033,BUSTE TRASPARENTI CON ZIP 55X83 200PZ,3.675,08,PZ,PZ,1.0,0.175,21,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,95.715,08,PZ,PZ,1.0,1.9254,50,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00041,TELAIO REFLEX PER MOP (FOR),53.0,08,PZ,PZ,1.0,26.5,2,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00002,BUSTE SPAZZATURA 55X65 20KG,39.6471,08,CT,CT,1.0,39.6471,1,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,37.1905,08,CT,CT,1.0,35.5953,1,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,195.2877,08,PZ,PZ,1.0,0.2491,792,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,41.9405,08,PZ,PZ,1.0,1.2059,35,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,97.5,08,PZ,PZ,1.0,0.0809,650,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,427.4572,08,PZ,PZ,1.0,0.3889,1124,2024
HSKRES,VARIE - ,CORTPERS - ,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,66.43,08,PZ,PZ,1.0,0.0543,511,2024
HSKRES,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,9.7262,09,LT,LT,1.0,0.8144,12,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,4.845,09,PZ,PZ,1.0,2.503,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00011,AMMORBIDENTE 5KG,12.6717,09,PZ,PZ,1.0,6.3359,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,23.2207,09,PZ,PZ,1.0,7.7402,3,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00026,ACETO DI ALCOOL 1LTX12PZ,5.7,09,PZ,PZ,1.0,0.95,6,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00042,"ACE GENTILE 2,3LTX6PZ",3.9,09,PZ,PZ,1.0,3.9,1,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,4.8531,09,PZ,PZ,1.0,1.6177,3,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,32.9278,09,CF,CF,1.0,0.9905,36,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,49.6659,09,CF,CF,1.0,1.2391,41,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00033,BUSTE TRASPARENTI CON ZIP 55X83 200PZ,4.55,09,PZ,PZ,1.0,0.175,26,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00002,BUSTE SPAZZATURA 55X65 20KG,39.6471,09,CT,CT,1.0,39.6471,1,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,125.3908,09,PZ,PZ,1.0,0.2491,504,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,20.5011,09,PZ,PZ,1.0,1.2059,17,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,27.9,09,PZ,PZ,1.0,0.0809,186,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,203.6833,09,PZ,PZ,1.0,0.3889,530,2024
HSKRES,VARIE - ,CORTPERS - ,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,22.62,09,PZ,PZ,1.0,0.0543,174,2024
HSKRES,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,1.4216,05,LT,LT,1.0,0.8144,3,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,4.0,05,PZ,PZ,1.0,7.7402,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,2.3529,05,PZ,PZ,1.0,4.5989,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00036,BUSTINE DETERSIVO LIQUIDO 50GR,8.0,05,PZ,PZ,1.0,0.4,20,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00037,BUSTINE AMMORBIDENTE 50ML,4.55,05,PZ,PZ,1.0,0.35,13,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00004,SCOPINO WC,15.0,05,PZ,PZ,1.0,3.0,5,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00005,BASTONE PER SCOPA,6.0089,05,PZ,PZ,1.0,1.229,7,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,3.2354,05,PZ,PZ,1.0,1.6177,2,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,15.0271,05,CF,CF,1.0,0.9905,52,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,39.1,05,CF,CF,1.0,1.2391,34,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00021,PANNO VILEDA PVA VERDE 5PZ,15.617,05,PZ,PZ,0.0,2.512,7,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00022,PANNO VILEDA PVA BLU 5PZ,7.3685,05,PZ,PZ,0.0,2.5203,5,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00023,PANNO VILEDA PVA ROSA 5PZ,5.0148,05,PZ,PZ,0.0,2.2635,4,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00024,PANNO VILEDA PVA GIALLO 5PZ,16.8,05,PZ,PZ,0.0,2.4222,6,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00035,SECCHI AZZURRI,-7.3258,05,PZ,PZ,1.0,3.1035,-2,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,21.8667,05,PZ,PZ,1.0,1.9254,12,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00039,PAD PER BAGNO ROSSO (FOR),14.85,05,PZ,PZ,1.0,4.95,3,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00040,PAD PER CAMERE BLU (FOR),-9.9,05,PZ,PZ,1.0,4.95,-2,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,97.5047,05,PZ,PZ,1.0,0.2491,426,2024
HSKRES,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,7.9103,05,PZ,PZ,1.0,1.2059,7,2024
HSKRES,VARIE - ,CORTGEN - ,VAR.COR.00003,VANITY SET,1.155,05,PZ,PZ,1.0,0.165,7,2024
HSKRES,VARIE - ,CORTPERS - ,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,41.73,05,PZ,PZ,1.0,0.0543,321,2024
HSKRES,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,3.5906,10,BT,BT,1.0,0.1496,24,2024
HSKRES,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,3.6,10,BT,BT,1.0,0.15,24,2024
HSKRES,FOOD - ,SPEZIECO - ,FOO.SPE.00001,ACETO DI VINO BIANCO,4.8819,10,LT,LT,1.0,0.8144,6,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00011,AMMORBIDENTE 5KG,6.3359,10,PZ,PZ,1.0,6.3359,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,15.4804,10,PZ,PZ,1.0,7.7402,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00013,ACE CANDEGGINA 3LTX6PZ,4.5314,10,PZ,PZ,1.0,2.2657,2,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00026,ACETO DI ALCOOL 1LTX12PZ,7.6,10,PZ,PZ,1.0,0.95,8,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,4.5989,10,PZ,PZ,1.0,4.5989,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00036,BUSTINE DETERSIVO LIQUIDO 50GR,14.8,10,PZ,PZ,1.0,0.4,37,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00037,BUSTINE AMMORBIDENTE 50ML,4.2,10,PZ,PZ,1.0,0.35,12,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00042,"ACE GENTILE 2,3LTX6PZ",3.9,10,PZ,PZ,1.0,3.9,1,2024
HSKRES,PULIZIA - ,DETERGEN - ,PUL.DET.00044,DETERSIVO IN POLVERE X LAV. SUTTER 15KG,28.455,10,PZ,PZ,1.0,28.455,1,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00003,SPAZZOLONE TESTA,7.457,10,PZ,PZ,1.0,1.4914,5,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,17.7947,10,PZ,PZ,1.0,1.6177,11,2024
HSKRES,PULIZIA - ,STRPULIZ - ,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,19.8095,10,CF,CF,1.0,0.9905,20,2024
