Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SDO.00020,CORNETTO PRINCIPINO CREMA 35GRX85PZ,PZ,PZ,1.0,0.3271,520,170.0706,170.0706
,,,FOO.SDO.00021,CORNETTO PRINCIPINO MARMELLATA 35GRX85PZ,PZ,PZ,1.0,0.3271,580,189.6685,189.6685
,,,FOO.SDO.00022,CORNETTO VEG PRINCIPINO CEREAL 35GRX100P,PZ,PZ,1.0,0.345,13,4.485,4.485
,,,FOO.SDO.00023,CORNETTO GF CACAO NOCCIOLE 100GRX12PZ,PZ,PZ,1.0,2.8662,13,37.2558,37.2558
,,,FOO.SDO.00024,CORNETTO GF ALBICOCCA 100GRX12PZ,PZ,PZ,1.0,2.9,12,34.8,34.8
,,,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,PZ,PZ,1.0,11.6737,11,101.5385,101.5385
,,,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,PZ,PZ,1.0,15.0679,6,87.75,87.75
,,,FOO.SDO.00030,COPPETTA X MARMELLATA CIALDA 500 PZ,PZ,PZ,1.0,0.0429,500,21.45,21.45
,,,FOO.SDO.00032,CONFETTURA FRAGOLA 900GRX6PZ,PZ,PZ,1.0,6.0311,2,6.95,6.95
,,,FOO.SDO.00033,CONFETTURA ALBICOCCA 900GRX6PZ,PZ,PZ,1.0,6.95,2,13.9,13.9
,,,FOO.SDO.00034,CONFETTURA PESCA 900GRX6PZ,PZ,PZ,1.0,4.0981,3,6.255,6.255
,,,FOO.SDO.00035,MIELE 900GRX6PZ,PZ,PZ,1.0,10.0,2,20.0,20.0
,,,FOO.SDO.00036,SCIROPPO D'ACERO 900GRX6PZ,PZ,PZ,1.0,7.5,2,15.0,15.0
,,,FOO.SDO.00037,CONFETTURA FRUTTI DI BOSCO 900GRX6PZ,PZ,PZ,1.0,6.4808,3,11.7818,11.7818
,,,FOO.SDO.00041,BISCOTTI MULINO BIANCO GF AL CIOCCOLATO,CF,CF,1.0,3.35,1,3.35,3.35
,,SEMILSAL - ,,,,,,,,393.3274,393.3274
,,,FOO.SSA.00011,"PANINI ALPE ADRIA MIX 3,5GRX2,7KG",KG,KG,1.0,9.5185,34.8,331.2444,331.2444
,,,FOO.SSA.00013,"PATATE SURGELATE A CUBETTI 2,5KGX4PZ",KG,GR,1000.0,3.117,24.5,62.083,62.083
,,SPEZIECO - ,,,,,,,,54.7623,54.7623
,,,FOO.MON.00003,KETCHUP BUSTINE,CF,CF,1.0,10.383,1,3.5667,3.5667
,,,FOO.MON.00005,MAIONESE BUSTINE,CF,CF,1.0,9.1922,2,9.17,9.17
,,,FOO.MON.00007,ACETO BALSAMICO BUSTINE,CF,CF,1.0,14.3361,1,4.7833,4.7833
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,5,0.5023,0.5023
,,,FOO.SPE.00006,SALE BUSTINE,CF,CF,1.0,10.5171,2,14.78,14.78
