Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,CF,CF,1.0,1.7,8,13.6,13.6
,,,VAR.MON.00015,PIATTI PIANO PLASTICA BIO 28CFX50PZ,CF,CF,1.0,3.0,11,33.0,33.0
,,,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,CF,CF,1.0,8.2608,1,8.2608,8.2608
,,,VAR.MON.00023,CANNUCCE PLASTICA VERDI IMBUS. 1CFX400PZ,CF,CF,1.0,11.5758,1,11.5758,11.5758
,,,VAR.MON.00025,SALVALIQUIDI OVALI G1500 1CFX50PZ,PZ,PZ,1.0,0.33,47,15.51,15.51
,,,VAR.MON.00026,SALVALIQUIDI OVALI GR750 1CFX50PZ,PZ,PZ,1.0,0.22,50,11.0,11.0
,,,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,CF,CF,1.0,4.5,1,4.5,4.5
,,,VAR.MON.00038,TOVAGLIETTE PER VASSOI 30X40,CF,CF,1.0,6.8,1,6.8,6.8
,,,VAR.MON.00042,INSALATIERA 1200ML,PZ,PZ,1.0,0.27,12,3.24,3.24
,,,VAR.MON.00045,TOVAGLIOLI BAR 17X17 1CTX10CF,CF,CF,1.0,1.2717,2,2.5434,2.5434
,,,VAR.MON.00051,INSALATIERA 750ML,PZ,PZ,1.0,0.2125,13,2.7625,2.7625
,,,VAR.MON.00052,COPERCHI PER INSALATIERA 750ML,PZ,PZ,1.0,0.1458,13,1.8954,1.8954
,,,,,,,,,TOTALE,5050.761,5050.761
