Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SCA.00018,TONNO DELFINO 870GR,PZ,PZ,1.0,14.48,30,434.4,434.4
,,SEMILDOL - ,,,,,,,,203.92,203.92
,,,FOO.SDO.00001,CORNETTO CEREALI E F. DI BOSCO 75GRX50PZ,PZ,PZ,1.0,0.612,40,24.48,24.48
,,,FOO.SDO.00002,CORNETTO GLASSATO CREMA 90GRX50PZ,PZ,PZ,1.0,0.618,50,30.9,30.9
,,,FOO.SDO.00003,CORNETTO GLASSATO CIOCCOLATO 90GRX50PZ,PZ,PZ,1.0,0.666,150,99.9,99.9
,,,FOO.SDO.00048,CORNETTO BORBONE GR 85 X PZ 50,PZ,PZ,1.0,0.598,40,23.92,23.92
,,,FOO.SDO.00050,CORNETTO GLASSATO MARMELLATA GR 90XPZ50,PZ,PZ,1.0,0.618,40,24.72,24.72
,,SEMILSAL - ,,,,,,,,664.2282,664.2282
,,,FOO.SSA.00001,"CALZONE POMODORO MOZZ 130GR  3,9KGX30PZ",PZ,PZ,30.0,0.9933,82,81.4518,81.4518
,,,FOO.SSA.00007,"ARANCINO AL SUGO 130GR 2,5KGX2CF",KG,KG,1.0,9.28,7.5,69.6,69.6
,,,FOO.SSA.00008,"FRITTATINA SPAGHETTI 130GR 2,5KGX2CF",KG,KG,1.0,9.28,14,129.92,129.92
,,,FOO.SSA.00015,"CROCCHE EXTRA GR 130 2X2,5 KG",KG,KG,1.0,9.42,12.5,117.75,117.75
,,,FOO.SSA.00017,PIZZA,PZ,PZ,1.0,1.1667,204,238.0064,238.0064
,,,FOO.SSA.00021,FOCACCIA CAPRESE 360GRX6PZ,PZ,PZ,1.0,4.5833,6,27.5,27.5
,,SNACKDOL - ,,,,,,,,18.8275,18.8275
,,,FOO.SND.00001,RINGO CACAO 24PZ,PZ,PZ,1.0,0.6875,9,6.1875,6.1875
,,,FOO.SND.00002,RINGO VANIGLIA 24PZ,PZ,PZ,1.0,0.6875,8,5.5,5.5
,,,FOO.SND.00003,CHUPA CHUPS 200PZ,PZ,PZ,1.0,0.0,28,7.14,7.14
,,SNACKSAL - ,,,,,,,,345.0261,345.0261
,,,FOO.SNS.00003,OLIVE VERDI,KG,KG,1.0,6.995,7,47.6366,47.6366
,,,FOO.SNS.00004,PATATINE PRINGLES ORIGINAL 12PZ,PZ,PZ,1.0,1.0988,51,60.69,60.69
,,,FOO.SNS.00005,PATATINE PRINGLES PAPRIKA 12PZ,PZ,PZ,1.0,1.0988,20,23.8,23.8
,,,FOO.SNS.00006,PATATINE SAN CARLO CLASSICHE 50GR X 20PZ,PZ,PZ,1.0,0.8,75,60.0,60.0
,,,FOO.SNS.00007,PATATINE FONZIES 60PZ,PZ,PZ,1.0,0.9031,10,9.0313,9.0313
,,,FOO.SNS.00008,PATATINE CIPSTER 35GR X 22PZ,PZ,PZ,1.0,0.7273,39,28.364,28.364
,,,FOO.SNS.00009,CROSTINI DORATI SAN CARLO 14PZ,PZ,PZ,1.0,0.9929,8,7.943,7.943
,,,FOO.SNS.00010,ARACHIDI SALATE 40GRX30PZ,PZ,PZ,1.0,0.7667,11,8.4335,8.4335
,,,FOO.SNS.00011,OLIVE NERE,KG,KG,1.0,7.8546,2,15.1277,15.1277
,,,FOO.SNS.00012,PATATINE SAN CARLO RUSTICHE 50GRX20PZ,PZ,PZ,1.0,0.8,45,36.0,36.0
,,,FOO.SNS.00013,PATATINE SAN CARLO VIVACE 50GRX20PZ,PZ,PZ,1.0,0.8,2,1.6,1.6
,,,FOO.SNS.00014,PATATINE SAN CARLO POMODORO 50GRX20PZ,PZ,PZ,1.0,0.8,41,32.8,32.8
,,,FOO.SNS.00015,PATATINE SAN CARLO PORCHETTA 50GRX20PZ,PZ,PZ,1.0,0.8,17,13.6,13.6
,,SOFDRINK - ,,,,,,,,45.0,45.0
,,,BEV.SOF.00057,GRANITA A FRAGOLA,PZ,PZ,1.0,15.0,3,45.0,45.0
,,SPEZIECO - ,,,,,,,,94.6475,94.6475
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,2,1.4695,1.4695
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,1,16.3175,16.3175
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,1,0.315,0.315
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,5,30.0792,30.0792
,,,FOO.SPE.00028,SALSA CAESAR SALAD 850GR,PZ,PZ,1.0,5.842,8,44.3413,44.3413
,,,FOO.SPE.00029,SALSA GRECA 500GR,PZ,PZ,1.0,2.125,1,2.125,2.125
,PULIZIA - ,,,,,,,,,18.065,18.065
,,DETERGEN - ,,,,,,,,7.7968,7.7968
,,,PUL.DET.00005,DETERGENTE SYD VETRI 750MLX12PZ,PZ,PZ,1.0,2.3411,1,1.6768,1.6768
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,3,6.12,6.12
,,STRPULIZ - ,,,,,,,,10.2682,10.2682
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,2,6.8182,6.8182
,,,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,CF,CF,1.0,1.2391,3,3.45,3.45
,VARIE - ,,,,,,,,,347.4057,347.4057
,,CANCELLE - ,,,,,,,,16.2887,16.2887
,,,VAR.CAN.00012,POST-IT 50X38MM,PZ,PZ,1.0,0.4964,5,2.482,2.482
,,,VAR.CAN.00023,ROTOLI CARTA 57X18 MM POS 1CFX10 PZ,PZ,PZ,0.0,0.3353,22,12.8379,12.8379
,,,VAR.CAN.00051,ROTOLI CARTA 57X35 CASSA,PZ,PZ,0.0,0.2422,4,0.9688,0.9688
,,CARTBUSA - ,,,,,,,,35.7789,35.7789
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,42,10.0404,10.0404
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,5,19.6429,19.6429
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,40,5.38,5.38
,,,VAR.CAR.00018,SACCHETTI BIANCHI BREAKFAST 17X34 10KG,KG,KG,0.0,1.4312,0.5,0.7156,0.7156
,,MONOUSO - ,,,,,,,,277.6976,277.6976
,,,VAR.MON.00006,BICCHIERI CARTA 10 CL SP4 1X50 PZ,CF,CF,1.0,0.8381,12,7.2,7.2
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,7,29.6842,29.6842
,,,VAR.MON.00010,BICCHIERI CARTA 90 ML IDEAL PARTY 1X50PZ,CF,CF,0.0,1.2235,1,1.1,1.1
,,,VAR.MON.00012,BICCHIERI PLASTICA KRISTAL 10CL20CFX50PZ,CF,CF,1.0,1.8,8,14.4,14.4
,,,VAR.MON.00013,BICCHIERI PLASTICA KRISTAL 16CL30CFX100P,CF,CF,1.0,1.0,13,13.0,13.0
,,,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,CF,CF,1.0,1.7,8,13.6,13.6
,,,VAR.MON.00015,PIATTI PIANO PLASTICA BIO 28CFX50PZ,CF,CF,1.0,3.0,20,60.0,60.0
,,,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,CF,CF,1.0,8.2608,3,19.9285,19.9285
,,,VAR.MON.00023,CANNUCCE PLASTICA VERDI IMBUS. 1CFX400PZ,CF,CF,1.0,11.5758,1,10.6667,10.6667
,,,VAR.MON.00025,SALVALIQUIDI OVALI G1500 1CFX50PZ,PZ,PZ,1.0,0.33,150,49.5,49.5
,,,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,CF,CF,1.0,4.5,2,9.0,9.0
,,,VAR.MON.00036,INSALATIERA 1000ML,PZ,PZ,1.0,0.3958,48,18.9984,18.9984
,,,VAR.MON.00037,COPERCHI PER INSALATIERA 1000ML,PZ,PZ,1.0,0.2292,48,11.0016,11.0016
,,,VAR.MON.00038,TOVAGLIETTE PER VASSOI 30X40,CF,CF,1.0,6.8,1,6.8,6.8
,,,VAR.MON.00045,TOVAGLIOLI BAR 17X17 1CTX10CF,CF,CF,1.0,1.2717,4,12.8182,12.8182
,,PROCUCIN - ,,,,,,,,17.6405,17.6405
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,3,17.6405,17.6405
,,,,,,,,,TOTALE,7669.2121,7669.2121
