Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,CF,CF,1.0,0.9905,5,4.1008,4.1008
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,2,6.8182,6.8182
,,,PUL.STR.00019,GUANTI MARIGOLD MISURA M,CF,CF,1.0,1.15,3,3.45,3.45
,,,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,CF,CF,1.0,4.5,1,4.5,4.5
,,,PUL.STR.00022,PANNO VILEDA PVA BLU 5PZ,PZ,PZ,0.0,2.5203,10,22.258,22.258
,,,PUL.STR.00023,PANNO VILEDA PVA ROSA 5PZ,PZ,PZ,0.0,2.2635,10,17.525,17.525
,,,PUL.STR.00024,PANNO VILEDA PVA GIALLO 5PZ,PZ,PZ,0.0,2.4222,10,28.0,28.0
,,,PUL.STR.00031,SCOPA VILEDA,PZ,PZ,1.0,2.9996,3,8.6235,8.6235
,,,PUL.STR.00036,PANNO PER PAVIMENTI,PZ,PZ,1.0,1.9254,4,7.6572,7.6572
,VARIE - ,,,,,,,,,409.2739,409.2739
,,AMENCAME - ,,,,,,,,2.5,2.5
,,,VAR.AME.00001,CESTINI,PZ,PZ,1.0,2.5,1,2.5,2.5
,,CANCELLE - ,,,,,,,,1.4013,1.4013
,,,VAR.CAN.00018,SCOTCH 50MMX66M,PZ,PZ,1.0,1.4013,1,1.4013,1.4013
,,CARTBUSA - ,,,,,,,,265.0695,265.0695
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,6,223.143,223.143
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,11,41.9265,41.9265
,,PROCUCIN - ,,,,,,,,140.3031,140.3031
,,,VAR.PCU.00003,CARTA FORNO 40X60 FOGLI,CF,CF,1.0,6.5707,3,19.7121,19.7121
,,,VAR.PCU.00005,BUSTE SOTTOVUOTO 30X40 100PZ,CF,PZ,100.0,22.5,1,22.5,22.5
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,12,75.273,75.273
,,,VAR.PRO.00002,CARTA  ALLUMINIO 330MM X 125MT ROTOLO,PZ,PZ,1.0,7.606,3,22.818,22.818
,,,,,,,,,TOTALE,9430.9108,9430.9108
